ticker,sentiment,lastSentiment,sentimentChange,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
CNQ,26.406250000000007,1.2499999999999956,2012.5000000000082,16,Canadian Natural Resources Limited,59.12,0.28,0.00476,3384341,68686544202,7084303,57.81
STM,19.166666666666664,0,1816.6666666666665,17,STMicroelectronics N.V.,42.06,3.1900024,0.08206849,5470412,39644536832,3831998,38.87
ASML,16.785714285714292,0.9462962962962784,1673.8328207995867,18,ASML Holding N.V.,650.63,53.929993,0.09038041,1808064,271130542080,1542638,596.7
D,17.133333333333333,0,1613.3333333333333,19,"Dominion Energy, Inc.",80.76,-0.2599945,-0.0032090165999999996,4778916,66454818816,5470417,81.02
PIK,14.233333333333341,0.8333333333333304,1608.0000000000068,20,Kidpik Corp.,1.84,0.29000008,0.18709682,435795,14016815,100406,1.55
AEHL,15.978124999999999,0,1497.8124999999998,21,Antelope Enterprise Holdings Limited,1.19,0.16000009,0.1553399,553233,6527897,26702,1.03
MNST,15.375000000000005,0,1437.5000000000005,22,Monster Beverage Corporation,77.19,2.1100006,0.028103364000000002,2806322,40861224960,1995573,75.08
BCE,12.5,0,1150,23,BCE Inc.,53.63,0,0,1139297,48790534773,1237369,53.05
AL,19.999999999999996,1.6666666666666607,1100.000000000004,24,Air Lease Corporation,41.38,1.4900017,0.037352762,1021372,4719264768,1529058,39.89
TIGR,11.485950877825868,1.1091666666666722,935.5477876326802,25,UP Fintech Holding Limited,4.03,0.9500003,0.30844168,13718048,738505600,4236812,3.08
JAKK,10.30416666666667,0,930.4166666666671,26,"JAKKS Pacific, Inc.",13.77,0.13000011,0.0095308006,88415,131053748,84946,13.64
QSR.TO,10.000000000000009,0,900.0000000000009,27,Restaurant Brands International Inc.,72.79,0.8499985,0.01181538,878787,33068206080,217800,71.94
UA,29.675000000000008,2.968750000000009,899.5789473684183,28,"Under Armour, Inc.",15.19,0.75,0.051939099999999995,4026033,7336617984,3208698,14.44
AAP,9.030000000000005,0,803.0000000000005,29,"Advance Auto Parts, Inc.",207.52,3.25,0.015910314000000002,1168771,12678974464,814798,204.27
POST,8.333333333333325,0,733.3333333333325,30,"Post Holdings, Inc.",67.42,0.57,0.00852655,681317,4170574080,810877,66.85
NTRB,12.15277777777779,1.5874999999999861,665.5293088364028,31,Nutriband Inc.,3.7,0.4000001,0.12121216,138953,29463316,29362,3.3
BBBY,8.946142488002963,1.1896130952381068,652.021184350896,32,Bed Bath & Beyond Inc.,21.32,0.94000053,0.04612368,3598228,2054883418,3253970,20.38
