ticker,sentiment,lastSentiment,sentimentChange,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
GOLD,25.38396825396825,29.45588385719251,-13.823776678933319,173,Barrick Gold Corporation,23.61,-0.16,-0.00673117,23504320,43252576256,26227803,23.77
FUBO,6.320474368318751,7.254993743743743,-12.881050052329313,174,fuboTV Inc.,7.4,0.03,0.00407,16677967,1135813702,10209731,6.48
CLF,11.872473244348235,13.479768478435151,-11.923759941858469,175,Cleveland-Cliffs Inc.,26.18,0,0,24655866,13755226077,21472768,25.34
INDO,8.53043376865672,9.58339626302951,-10.987362574527682,176,Indonesia Energy Corporation Limited,26.48,0,0,2206366,202498227,2987944,25.09
IMPP,4.332088023865088,4.858794923354082,-10.840278459939645,177,Imperial Petroleum Inc,2.04,-0.69000006,-0.25274726999999997,32671595,9860937,20703706,2.73
XAIR,6.5023809523809595,7.271428571428573,-10.576293385723567,178,"Beyond Air, Inc.",6.69,0.2800002,0.043681783999999994,172271,200168694,109333,6.41
PHIL,12.338012059243809,13.777179336003954,-10.446022670251253,179,"PHI Group, Inc.",0.002,0,0,136424116,58426616,73718048,0.002
GOCO,7.2421953099643055,8.083453006529663,-10.407157632830977,180,"GoHealth, Inc.",1.35,0.15,0.125,8131135,154944803,4987967,1.2
TNXP,11.424344209288662,12.741665564373905,-10.338690404561513,181,Tonix Pharmaceuticals Holding Corp.,0.2331,0.0205,0.09642524,25337311,123924834,14027103,0.2126
JAGX,8.916049070562359,9.914011620563357,-10.066182976133032,182,"Jaguar Health, Inc.",0.4593,-0.086,-0.15771134,16549608,35306138,37671100,0.5453
CMG,11.062499999999996,12.221875000000004,-9.486064945026907,183,"Chipotle Mexican Grill, Inc.",1554.74,61.089966,0.04089978699999999,262560,43582316544,313496,1493.65
REGN,25.960648148148135,28.638194444444466,-9.349563924117255,184,"Regeneron Pharmaceuticals, Inc.",677.98,12.049988,0.018094977,806180,72351309824,763847,665.93
CSCW,10.176111111111098,11.16666666666668,-8.870646766169388,185,"Color Star Technology Co., Ltd.",0.2295,0.0151,0.070429115,6474549,26303234,3254607,0.2144
