ticker,sentiment,lastSentiment,sentimentChange,rank,name,price,change,changePercent,volume,marketCap,previousVolume,previousClose
AL,41.06060606060604,11.111111111111116,269.5454545454542,35,Air Lease Corporation,41.38,1.4900017,0.037352762,1021372,4719264768,1529058,39.89
BCRX,24.506249999999994,6.648030303030317,268.62422225767403,36,"BioCryst Pharmaceuticals, Inc.",15.47,0.31000042,0.020448577000000003,5582182,2860411267,3339265,15.16
EMB,27.500000000000014,7.51811594202898,265.78313253012095,37,iShares J.P. Morgan USD Emerging Markets Bond ETF,97.29,1.91,0.02003,13249468,16782525000,7625953,95.38
GTEC,23.930392156862744,6.583333333333341,263.4996276991805,38,Greenland Technologies Holding Corporation,4.96,0.1500001,0.031185052,39433,56311376,122837,4.81
APPN,13.904761904761909,3.833333333333333,262.73291925465855,39,Appian Corporation,52.09,3.3300018,0.06829372,611644,2065140268,488744,48.76
SU.TO,8.792857142857136,2.499999999999991,251.71428571428666,40,Suncor Energy Inc.,37.98,0.02999878,0.0007904816000000001,9749395,58004570112,6666779,37.95
IINN,25,7.2833333333333306,243.24942791762027,41,Inspira Technologies Oxy B.H.N. Ltd.,2.4,-0.02999997,-0.012345667,125542,16699121,229635,2.43
NOVN,26.249999999999996,7.660476190476184,242.6679927892089,42,"Novan, Inc.",3.33,0.22000003,0.07073955999999999,93888,62283747,130973,3.11
CNQ.TO,3.3333333333333215,0,233.33333333333215,43,Canadian Natural Resources Limited,74.65,0.8199997,0.011106590999999999,9261266,91302174720,3111762,73.83
BBIG,17.994326356886848,5.5423298341303,224.67079541307217,44,"Vinco Ventures, Inc.",2.24,0.09999991,0.046728926,17428704,307066679,20195990,2.14
ACH,15.13120325203252,4.850111111111111,211.97642498062515,45,Aluminum Corporation of China Limited,14.2,0,0,256376,2240172674,265482,12.42
